"id","event","deal_value","delivery_text","event_date","face_value","is_active","is_agent_only","is_best_deal","is_eticket","is_instant_delivery","is_low_price","is_money_saver","note","price","quality","quantity","row","section","ticket_id","url"
"4912","7369355","1.91","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","183.00","23.61",2,"32","114","4708766570","https://www.tickpick.com/checkout/?listingId=4708766570&quantity=2&listingType=TP&price=183.0&dt=f&dv=1.91&e=True&r=32"
"4916","7369355","2.13","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","215.00","26.23",2,"34","116","4708766727","https://www.tickpick.com/checkout/?listingId=4708766727&quantity=2&listingType=TP&price=215.0&dt=f&dv=2.13&e=True&r=34"
"4924","7369355","1.3","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","259.00","16",4,"35","130","4708767191","https://www.tickpick.com/checkout/?listingId=4708767191&quantity=4&listingType=TP&price=259.0&dt=f&dv=1.3&e=True&r=35"
"4931","7369355","1.86","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","340.00","22.93",4,"39","123","4708767523","https://www.tickpick.com/checkout/?listingId=4708767523&quantity=4&listingType=TP&price=340.0&dt=f&dv=1.86&e=True&r=39"
"4939","7369355","8.11","E-TRANSFER","2026-06-30 03:00:00+03","26.10",True,False,False,True,False,True,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","37.00","100",2,"22","101","4730205338","https://www.tickpick.com/checkout/?listingId=4730205338&quantity=2&listingType=TP&price=37.0&dt=f&dv=8.11&e=True&r=22"
"4972","7369363","2.72","E-TRANSFER","2026-07-02 03:00:00+03","56.15",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","99.00","38.95",2,"1","206","4730205050","https://www.tickpick.com/checkout/?listingId=4730205050&quantity=2&listingType=TP&price=99.0&dt=f&dv=2.72&e=True&r=1"
"4983","7369363","0.99","E-TRANSFER","2026-07-02 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","116.00","14.12",2,"14","302","4708766785","https://www.tickpick.com/checkout/?listingId=4708766785&quantity=2&listingType=TP&price=116.0&dt=f&dv=0.99&e=True&r=14"
"4986","7369363","1.13","E-TRANSFER","2026-07-02 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","124.00","16.18",2,"23","325","4708766972","https://www.tickpick.com/checkout/?listingId=4708766972&quantity=2&listingType=TP&price=124.0&dt=f&dv=1.13&e=True&r=23"
"4989","7369363","0.56","E-TRANSFER","2026-07-02 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","138.00","8.08",4,"29","302","4708767501","https://www.tickpick.com/checkout/?listingId=4708767501&quantity=4&listingType=TP&price=138.0&dt=f&dv=0.56&e=True&r=29"
"2526","7369179","1.36","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","247.00","19.5",4,"35","130","4708766294","https://www.tickpick.com/checkout/?listingId=4708766294&quantity=4&listingType=TP&price=247.0&dt=f&dv=1.36&e=True&r=35"
"2527","7369179","3.8","E-TRANSFER","2026-04-16 03:00:00+03","56.15",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","88.00","54.47",4,"3","208","4730204842","https://www.tickpick.com/checkout/?listingId=4730204842&quantity=4&listingType=TP&price=88.0&dt=f&dv=3.8&e=True&r=3"
"2528","7369179","6.98","E-TRANSFER","2026-04-16 03:00:00+03","26.10",True,False,False,True,False,True,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","43.00","100",2,"22","101","4730206185","https://www.tickpick.com/checkout/?listingId=4730206185&quantity=2&listingType=TP&price=43.0&dt=f&dv=6.98&e=True&r=22"
"3425","7369242","7.69","E-TRANSFER","2026-05-17 03:00:00+03","26.10",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","39.00","94.87",8,"22","101","4730205837","https://www.tickpick.com/checkout/?listingId=4730205837&quantity=8&listingType=TP&price=39.0&dt=f&dv=7.69&e=True&r=22"
"3613","7369266","1.29","E-TRANSFER","2026-05-21 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","117.00","16.8",2,"26","321","4708765676","https://www.tickpick.com/checkout/?listingId=4708765676&quantity=2&listingType=TP&price=117.0&dt=f&dv=1.29&e=True&r=26"
"3885","7368644","1.04","E-TRANSFER","2026-05-26 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","107.00","18.78",4,"15","333","4702356789","https://www.tickpick.com/checkout/?listingId=4702356789&quantity=4&listingType=TP&price=107.0&dt=f&dv=1.04&e=True&r=15"
"3907","7368644","1.16","E-TRANSFER","2026-05-26 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","401.00","20.98",4,"38","123","4702356399","https://www.tickpick.com/checkout/?listingId=4702356399&quantity=4&listingType=TP&price=401.0&dt=f&dv=1.16&e=True&r=38"
"3983","7368460","1.69","E-TRANSFER","2026-05-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","185.00","82.67",2,"20","115","4719637964","https://www.tickpick.com/checkout/?listingId=4719637964&quantity=2&listingType=TP&price=185.0&dt=f&dv=1.69&e=True&r=20"
"4168","7369291","2.22","E-TRANSFER","2026-06-03 03:00:00+03","56.15",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","121.00","39.28",2,"1","206","4730205446","https://www.tickpick.com/checkout/?listingId=4730205446&quantity=2&listingType=TP&price=121.0&dt=f&dv=2.22&e=True&r=1"
"4323","7369301","1.34","E-TRANSFER","2026-06-06 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","89.00","17.93",2,"18","329","4708767031","https://www.tickpick.com/checkout/?listingId=4708767031&quantity=2&listingType=TP&price=89.0&dt=f&dv=1.34&e=True&r=18"
"4428","7369311","2.32","E-TRANSFER","2026-06-13 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","113.00","91.15",2,"H","103","4717485926","https://www.tickpick.com/checkout/?listingId=4717485926&quantity=2&listingType=TP&price=113.0&dt=f&dv=2.32&e=True&r=H"
"4480","7369320","3.4","E-TRANSFER","2026-06-16 03:00:00+03","41.27",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","71.00","39.67",8,"2","217","4730204874","https://www.tickpick.com/checkout/?listingId=4730204874&quantity=8&listingType=TP&price=71.0&dt=f&dv=3.4&e=True&r=2"
"4639","7367728",NULL,"E-TICKETS","2026-06-21 03:00:00+03","0.00",True,False,False,True,False,False,False,"Parking only. Parking pass only. Does not include admission to event.","90.00","0",2,"PARKING","STADIUM EAST GARAGE","4758517990","https://www.tickpick.com/checkout/?listingId=4758517990&quantity=2&listingType=TP&price=90.0&dt=e&e=True&r=PARKING"
"4766","7367732","1.28","E-TRANSFER","2026-06-23 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","294.00","16.63",4,"24","158","4717599606","https://www.tickpick.com/checkout/?listingId=4717599606&quantity=4&listingType=TP&price=294.0&dt=f&dv=1.28&e=True&r=24"
"4865","7369351","6.72","E-TRANSFER","2026-06-29 03:00:00+03","45.35",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","57.00","82.93",8,"21","131","4730204887","https://www.tickpick.com/checkout/?listingId=4730204887&quantity=8&listingType=TP&price=57.0&dt=f&dv=6.72&e=True&r=21"
"4871","7369351","0.14","E-TRANSFER","2026-06-29 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","290.00","1.74",4,"39","126","4708767668","https://www.tickpick.com/checkout/?listingId=4708767668&quantity=4&listingType=TP&price=290.0&dt=f&dv=0.14&e=True&r=39"
"4898","7369355","3.26","E-TRANSFER","2026-06-30 03:00:00+03","41.27",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","74.00","40.23",8,"2","217","4730204556","https://www.tickpick.com/checkout/?listingId=4730204556&quantity=8&listingType=TP&price=74.0&dt=f&dv=3.26&e=True&r=2"
"4904","7369355","3.83","E-TRANSFER","2026-06-30 03:00:00+03","55.00",True,False,False,True,False,False,True,"Mobile Entry Xfer xfer","151.00","47.21",10,"22","116","4748004205","https://www.tickpick.com/checkout/?listingId=4748004205&quantity=10&listingType=TP&price=151.0&dt=f&dv=3.83&e=True&r=22"
"4909","7369355","1.31","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","165.00","16.18",4,"36","104","4708767122","https://www.tickpick.com/checkout/?listingId=4708767122&quantity=4&listingType=TP&price=165.0&dt=f&dv=1.31&e=True&r=36"
"4914","7369355","1.38","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","202.00","16.99",4,"36","111","4708767211","https://www.tickpick.com/checkout/?listingId=4708767211&quantity=4&listingType=TP&price=202.0&dt=f&dv=1.38&e=True&r=36"
"4919","7369355","3.95","E-TRANSFER","2026-06-30 03:00:00+03","129.88",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","237.00","48.73",4,"I","H","4730204759","https://www.tickpick.com/checkout/?listingId=4730204759&quantity=4&listingType=TP&price=237.0&dt=f&dv=3.95&e=True&r=I"
"4928","7369355","1.82","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","322.00","22.48",4,"39","120","4708767409","https://www.tickpick.com/checkout/?listingId=4708767409&quantity=4&listingType=TP&price=322.0&dt=f&dv=1.82&e=True&r=39"
"4940","7369355","1.35","E-TRANSFER","2026-06-30 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","104.00","16.6",2,"23","325","4708766970","https://www.tickpick.com/checkout/?listingId=4708766970&quantity=2&listingType=TP&price=104.0&dt=f&dv=1.35&e=True&r=23"
"4973","7369363","2.58","E-TRANSFER","2026-07-02 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","251.00","37.01",2,"35","120","4708766817","https://www.tickpick.com/checkout/?listingId=4708766817&quantity=2&listingType=TP&price=251.0&dt=f&dv=2.58&e=True&r=35"
"4984","7369363","1.25","E-TRANSFER","2026-07-02 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","124.00","17.96",2,"16","306","4708766863","https://www.tickpick.com/checkout/?listingId=4708766863&quantity=2&listingType=TP&price=124.0&dt=f&dv=1.25&e=True&r=16"
"4987","7369363","5.16","E-TRANSFER","2026-07-02 03:00:00+03","55.00",True,False,False,True,False,False,True,"Mobile Entry Xfer xfer","110.00","74",16,"23","116","4787872994","https://www.tickpick.com/checkout/?listingId=4787872994&quantity=16&listingType=TP&price=110.0&dt=f&dv=5.16&e=True&r=23"
"4990","7369363","4.12","E-TRANSFER","2026-07-02 03:00:00+03","55.00",True,False,False,True,False,False,True,"Mobile Entry Xfer xfer","133.00","59.03",18,"25","116","4723041519","https://www.tickpick.com/checkout/?listingId=4723041519&quantity=18&listingType=TP&price=133.0&dt=f&dv=4.12&e=True&r=25"
"4992","7369363","2.84","E-TRANSFER","2026-07-02 03:00:00+03","41.27",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","85.00","40.71",8,"2","217","4730205545","https://www.tickpick.com/checkout/?listingId=4730205545&quantity=8&listingType=TP&price=85.0&dt=f&dv=2.84&e=True&r=2"
"2530","7369179","1.54","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","271.00","22.06",4,"38","116","4708765883","https://www.tickpick.com/checkout/?listingId=4708765883&quantity=4&listingType=TP&price=271.0&dt=f&dv=1.54&e=True&r=38"
"2532","7369179","1.32","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","91.00","18.85",2,"18","329","4708765795","https://www.tickpick.com/checkout/?listingId=4708765795&quantity=2&listingType=TP&price=91.0&dt=f&dv=1.32&e=True&r=18"
"2534","7369179","1.94","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","325.00","27.87",4,"39","123","4708766148","https://www.tickpick.com/checkout/?listingId=4708766148&quantity=4&listingType=TP&price=325.0&dt=f&dv=1.94&e=True&r=39"
"2535","7369179","2.84","E-TRANSFER","2026-04-16 03:00:00+03","41.27",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","85.00","40.71",8,"2","217","4730204892","https://www.tickpick.com/checkout/?listingId=4730204892&quantity=8&listingType=TP&price=85.0&dt=f&dv=2.84&e=True&r=2"
"2536","7369179","5.81","E-TRANSFER","2026-04-16 03:00:00+03","45.35",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","66.00","83.24",2,"21","131","4742071574","https://www.tickpick.com/checkout/?listingId=4742071574&quantity=2&listingType=TP&price=66.0&dt=f&dv=5.81&e=True&r=21"
"2537","7369179","6.28","E-TRANSFER","2026-04-16 03:00:00+03","55.36",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","92.00","89.98",8,"26","127","4730205367","https://www.tickpick.com/checkout/?listingId=4730205367&quantity=8&listingType=TP&price=92.0&dt=f&dv=6.28&e=True&r=26"
"2538","7369179","6.24","E-TRANSFER","2026-04-16 03:00:00+03","55.00",True,False,False,True,False,False,True,"Mobile Entry Xfer xfer","91.00","89.45",13,"23","116","4743860159","https://www.tickpick.com/checkout/?listingId=4743860159&quantity=13&listingType=TP&price=91.0&dt=f&dv=6.24&e=True&r=23"
"2539","7369179","5.17","E-TRANSFER","2026-04-16 03:00:00+03","45.35",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","75.00","74.1",8,"7","112","4730205426","https://www.tickpick.com/checkout/?listingId=4730205426&quantity=8&listingType=TP&price=75.0&dt=f&dv=5.17&e=True&r=7"
"2540","7369179","1.41","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","107.00","20.2",2,"26","321","4708765972","https://www.tickpick.com/checkout/?listingId=4708765972&quantity=2&listingType=TP&price=107.0&dt=f&dv=1.41&e=True&r=26"
"2541","7369179","1.57","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","99.00","22.5",2,"16","306","4708765517","https://www.tickpick.com/checkout/?listingId=4708765517&quantity=2&listingType=TP&price=99.0&dt=f&dv=1.57&e=True&r=16"
"2542","7369179","2.72","E-TRANSFER","2026-04-16 03:00:00+03","56.15",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","99.00","38.95",2,"1","206","4730204527","https://www.tickpick.com/checkout/?listingId=4730204527&quantity=2&listingType=TP&price=99.0&dt=f&dv=2.72&e=True&r=1"
"2543","7369179","1.5","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","107.00","21.53",2,"24","311","4708765610","https://www.tickpick.com/checkout/?listingId=4708765610&quantity=2&listingType=TP&price=107.0&dt=f&dv=1.5&e=True&r=24"
"2544","7369179","1.41","E-TRANSFER","2026-04-16 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","99.00","20.27",2,"23","325","4708765723","https://www.tickpick.com/checkout/?listingId=4708765723&quantity=2&listingType=TP&price=99.0&dt=f&dv=1.41&e=True&r=23"
"2545","7369179","5.27","E-TRANSFER","2026-04-16 03:00:00+03","55.00",True,False,False,True,False,False,True,"Mobile Entry Xfer xfer","104.00","75.5",18,"25","116","4714625777","https://www.tickpick.com/checkout/?listingId=4714625777&quantity=18&listingType=TP&price=104.0&dt=f&dv=5.27&e=True&r=25"
"2546","7369180","6.98","E-TRANSFER","2026-04-17 03:00:00+03","26.10",True,False,False,True,False,True,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","43.00","100",2,"22","101","4730205635","https://www.tickpick.com/checkout/?listingId=4730205635&quantity=2&listingType=TP&price=43.0&dt=f&dv=6.98&e=True&r=22"
"2548","7369180","1.67","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","139.00","24",2,"19","315","4708765716","https://www.tickpick.com/checkout/?listingId=4708765716&quantity=2&listingType=TP&price=139.0&dt=f&dv=1.67&e=True&r=19"
"2547","7369180","6.67","E-TRANSFER","2026-04-17 03:00:00+03","26.10",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","45.00","95.56",8,"22","101","4730206073","https://www.tickpick.com/checkout/?listingId=4730206073&quantity=8&listingType=TP&price=45.0&dt=f&dv=6.67&e=True&r=22"
"2549","7369180","1.7","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","143.00","24.36",2,"29","104","4708765350","https://www.tickpick.com/checkout/?listingId=4708765350&quantity=2&listingType=TP&price=143.0&dt=f&dv=1.7&e=True&r=29"
"2550","7369180","1.79","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","143.00","25.65",2,"24","142","4708765710","https://www.tickpick.com/checkout/?listingId=4708765710&quantity=2&listingType=TP&price=143.0&dt=f&dv=1.79&e=True&r=24"
"2551","7369180","1.3","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","145.00","18.62",2,"24","318","4708765812","https://www.tickpick.com/checkout/?listingId=4708765812&quantity=2&listingType=TP&price=145.0&dt=f&dv=1.3&e=True&r=24"
"2552","7369180","0.78","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","150.00","11.12",4,"31","306","4708766390","https://www.tickpick.com/checkout/?listingId=4708766390&quantity=4&listingType=TP&price=150.0&dt=f&dv=0.78&e=True&r=31"
"2553","7369180","0.76","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","150.00","10.87",4,"32","326","4708766502","https://www.tickpick.com/checkout/?listingId=4708766502&quantity=4&listingType=TP&price=150.0&dt=f&dv=0.76&e=True&r=32"
"2554","7369180","2.56","E-TRANSFER","2026-04-17 03:00:00+03","37.00",True,False,False,True,False,False,True,"Mobile Entry Xfer xfer","151.00","36.64",4,"1","111","4747859691","https://www.tickpick.com/checkout/?listingId=4747859691&quantity=4&listingType=TP&price=151.0&dt=f&dv=2.56&e=True&r=1"
"2555","7369180","1.75","E-TRANSFER","2026-04-18 03:00:00+03","34.00",False,False,False,True,False,False,True,NULL,"152.00","25.09",4,"21","140","1304403695","https://www.tickpick.com/checkout/?listingId=1304403695&quantity=4&listingType=M&price=152.0&dt=f&dv=1.75&e=True&r=21"
"2556","7369180","0.94","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","155.00","13.49",4,"27","311","4708766503","https://www.tickpick.com/checkout/?listingId=4708766503&quantity=4&listingType=TP&price=155.0&dt=f&dv=0.94&e=True&r=27"
"2557","7369180","0.35","E-TRANSFER","2026-04-17 03:00:00+03","25.00",False,False,False,True,False,False,True,"Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.  ","156.00","5.05",4,"32","300","1263665734","https://www.tickpick.com/checkout/?listingId=1263665734&quantity=4&listingType=M&price=156.0&dt=f&dv=0.35&e=True&r=32"
"2558","7369180","0.35","E-TRANSFER","2026-04-17 03:00:00+03","25.00",False,False,False,True,False,False,True,"Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.  ","156.00","5.05",3,"32","332","1263665754","https://www.tickpick.com/checkout/?listingId=1263665754&quantity=3&listingType=M&price=156.0&dt=f&dv=0.35&e=True&r=32"
"2559","7369180","0.78","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","158.00","11.25",4,"30","322","4708766400","https://www.tickpick.com/checkout/?listingId=4708766400&quantity=4&listingType=TP&price=158.0&dt=f&dv=0.78&e=True&r=30"
"2560","7369180","1.79","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","169.00","25.69",2,"28","111","4708765377","https://www.tickpick.com/checkout/?listingId=4708765377&quantity=2&listingType=TP&price=169.0&dt=f&dv=1.79&e=True&r=28"
"2561","7369180","5.81","E-TRANSFER","2026-04-17 03:00:00+03","45.35",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","66.00","83.24",8,"21","131","4730204510","https://www.tickpick.com/checkout/?listingId=4730204510&quantity=8&listingType=TP&price=66.0&dt=f&dv=5.81&e=True&r=21"
"2563","7369180","1.77","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","175.00","25.31",2,"26","133","4708765624","https://www.tickpick.com/checkout/?listingId=4708765624&quantity=2&listingType=TP&price=175.0&dt=f&dv=1.77&e=True&r=26"
"2564","7369180","1.24","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","175.00","17.72",4,"36","104","4708765944","https://www.tickpick.com/checkout/?listingId=4708765944&quantity=4&listingType=TP&price=175.0&dt=f&dv=1.24&e=True&r=36"
"2566","7369180","0.9","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","181.00","12.88",4,"28","318","4708766329","https://www.tickpick.com/checkout/?listingId=4708766329&quantity=4&listingType=TP&price=181.0&dt=f&dv=0.9&e=True&r=28"
"2567","7369180","3.19","E-TRANSFER","2026-04-17 03:00:00+03","55.00",True,False,False,True,False,False,True,"Mobile Entry Xfer xfer","181.00","45.77",10,"22","116","4714625783","https://www.tickpick.com/checkout/?listingId=4714625783&quantity=10&listingType=TP&price=181.0&dt=f&dv=3.19&e=True&r=22"
"2571","7369180","1.79","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","204.00","25.61",2,"29","130","4708765543","https://www.tickpick.com/checkout/?listingId=4708765543&quantity=2&listingType=TP&price=204.0&dt=f&dv=1.79&e=True&r=29"
"2572","7369180","1.32","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","211.00","18.9",4,"36","111","4708766092","https://www.tickpick.com/checkout/?listingId=4708766092&quantity=4&listingType=TP&price=211.0&dt=f&dv=1.32&e=True&r=36"
"2577","7369180","2.04","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","224.00","29.26",2,"34","116","4708765478","https://www.tickpick.com/checkout/?listingId=4708765478&quantity=2&listingType=TP&price=224.0&dt=f&dv=2.04&e=True&r=34"
"2578","7369180","0.49","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","229.00","6.96",2,"35","126","4708765471","https://www.tickpick.com/checkout/?listingId=4708765471&quantity=2&listingType=TP&price=229.0&dt=f&dv=0.49&e=True&r=35"
"2583","7369180","3.39","E-TRANSFER","2026-04-17 03:00:00+03","129.88",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","276.00","48.63",4,"I","H","4730205504","https://www.tickpick.com/checkout/?listingId=4730205504&quantity=4&listingType=TP&price=276.0&dt=f&dv=3.39&e=True&r=I"
"2587","7369180","1.45","E-TRANSFER","2026-04-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","288.00","20.76",4,"38","116","4708765887","https://www.tickpick.com/checkout/?listingId=4708765887&quantity=4&listingType=TP&price=288.0&dt=f&dv=1.45&e=True&r=38"
"3426","7369242","0.98","E-TRANSFER","2026-05-17 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","111.00","12.09",4,"28","328","4708766311","https://www.tickpick.com/checkout/?listingId=4708766311&quantity=4&listingType=TP&price=111.0&dt=f&dv=0.98&e=True&r=28"
"3614","7369268","6.98","E-TRANSFER","2026-05-22 03:00:00+03","26.10",True,False,False,True,False,True,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","43.00","98.28",2,"22","101","4730205592","https://www.tickpick.com/checkout/?listingId=4730205592&quantity=2&listingType=TP&price=43.0&dt=f&dv=6.98&e=True&r=22"
"3615","7369268","1.1","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","137.00","15.51",2,"26","321","4708765678","https://www.tickpick.com/checkout/?listingId=4708765678&quantity=2&listingType=TP&price=137.0&dt=f&dv=1.1&e=True&r=26"
"3616","7369268","0.75","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","145.00","10.57",4,"28","328","4708766326","https://www.tickpick.com/checkout/?listingId=4708766326&quantity=4&listingType=TP&price=145.0&dt=f&dv=0.75&e=True&r=28"
"3617","7369268","0.54","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","145.00","7.55",4,"29","302","4708766338","https://www.tickpick.com/checkout/?listingId=4708766338&quantity=4&listingType=TP&price=145.0&dt=f&dv=0.54&e=True&r=29"
"3618","7369268","1.53","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","152.00","21.57",2,"19","315","4708765752","https://www.tickpick.com/checkout/?listingId=4708765752&quantity=2&listingType=TP&price=152.0&dt=f&dv=1.53&e=True&r=19"
"3619","7369268","1.56","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","156.00","21.94",2,"29","104","4708765361","https://www.tickpick.com/checkout/?listingId=4708765361&quantity=2&listingType=TP&price=156.0&dt=f&dv=1.56&e=True&r=29"
"3620","7369268","1.64","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","156.00","23.11",2,"24","142","4708765737","https://www.tickpick.com/checkout/?listingId=4708765737&quantity=2&listingType=TP&price=156.0&dt=f&dv=1.64&e=True&r=24"
"3622","7369268","1.18","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","159.00","16.69",2,"24","318","4708765880","https://www.tickpick.com/checkout/?listingId=4708765880&quantity=2&listingType=TP&price=159.0&dt=f&dv=1.18&e=True&r=24"
"3624","7369268","0.69","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","165.00","9.72",4,"32","326","4708766554","https://www.tickpick.com/checkout/?listingId=4708766554&quantity=4&listingType=TP&price=165.0&dt=f&dv=0.69&e=True&r=32"
"3626","7369268","0.72","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","172.00","10.15",4,"30","322","4708766434","https://www.tickpick.com/checkout/?listingId=4708766434&quantity=4&listingType=TP&price=172.0&dt=f&dv=0.72&e=True&r=30"
"3628","7369268","0.83","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","189.00","11.69",4,"30","315","4708766289","https://www.tickpick.com/checkout/?listingId=4708766289&quantity=4&listingType=TP&price=189.0&dt=f&dv=0.83&e=True&r=30"
"3630","7369268","1.13","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","191.00","15.96",4,"36","104","4708765998","https://www.tickpick.com/checkout/?listingId=4708765998&quantity=4&listingType=TP&price=191.0&dt=f&dv=1.13&e=True&r=36"
"3632","7369268","0.82","E-TRANSFER","2026-05-22 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","198.00","11.57",4,"28","318","4708766359","https://www.tickpick.com/checkout/?listingId=4708766359&quantity=4&listingType=TP&price=198.0&dt=f&dv=0.82&e=True&r=28"
